"supervisor","subordinate"
"12208","15479"
"26611","3871"
"60451","15519"
"1244","80254"
"51867","51398"
"67091","34066"
"7135","69627"
"56299","15343"
"21977","85026"
"53494","55104"
"1974","38546"
"51681","51362"
"25310","25089"
"6268","91502"
"17946","3402"
"3331","34107"
"28628","17329"
"5783","28843"
"61410","72453"
"8930","7084"
"269","57594"
"28806","16824"
"14573","62478"
"86953","86052"
"13164","60723"
"18557","12404"
"77974","53796"
"29656","92058"
"1785","40998"
"6091","66873"
"34252","83173"
"46818","92456"
"385","92199"
"9005","20055"
"20004","32187"
"43468","24914"
"25374","24987"
"5240","59351"
"29779","50528"
"16560","16589"
"79901","79898"
"20257","19691"
"14793","80244"
"5514","69582"
"9640","73934"
"1518","15753"
"13675","76175"
"29372","56722"
"52233","51470"
"26394","5513"
"39248","17608"
"60211","58106"
"13164","12966"
"2067","58478"
"13705","68644"
"8400","18482"
"82337","42068"
"86105","86053"
"1886","79268"
"3489","3192"
"76504","76513"
"4814","5853"
"4955","85887"
"5470","5411"
"88601","86054"
"69658","74092"
"29167","47078"
"468","55695"
"1248","6117"
"3765","46339"
"63923","58506"
"8353","39241"
"7340","93789"
"9077","49361"
"20593","70555"
"1851","8467"
"51889","69016"
"12263","47825"
"74324","58203"
"25261","24932"
"3547","40049"
"24024","54887"
"5460","54660"
"31758","50962"
"23372","92185"
"4618","2716"
"17269","77057"
"49","24526"
"384","15162"
"17055","17051"
"13264","74395"
"16004","22666"
"7900","64950"
"747","8173"
"30837","43381"
"727","45142"
"5001","57062"
"2566","3562"
"492","23553"
"25788","31953"
"21539","26414"
"6268","5209"
"38198","60403"
"26410","5880"
"14791","38378"
"41473","77614"
"17450","3566"
"1907","21719"
"17533","16890"
"14848","48650"
"49579","39472"
"27162","5050"
"9677","4765"
"6952","36083"
"5687","6806"
"27191","6411"
"24832","92893"
"7135","70217"
"26959","26961"
"1629","76376"
"13978","8195"
"397","394"
"11753","66433"
"16666","19953"
"8356","24766"
"39740","8437"
"50496","17723"
"9677","7971"
"344","6327"
"49290","74956"
"38542","42598"
"7557","7043"
"33421","77827"
"28510","18166"
"24741","23068"
"2030","2231"
"28606","43483"
"13164","13201"
"66088","1894"
"46341","64897"
"2057","89553"
"1193","21257"
"9640","22013"
"22261","23922"
"7118","13336"
"9934","70548"
"53308","51255"
"41036","93372"
"8976","8082"
"8941","83050"
"31305","69217"
"9711","40836"
"30670","2663"
"8930","9063"
"8930","9244"
"43473","39950"
"19994","5937"
"28093","56327"
"51422","58385"
"43520","53963"
"27467","555"
"14035","17776"
"1162","6969"
"11667","14690"
"42921","66070"
"1429","34137"
"52417","51424"
"76681","55661"
"6268","19986"
"33275","28383"
"33783","76617"
"42714","92007"
"24318","24291"
"8414","90864"
"554","43315"
"2198","44959"
"87903","89528"
"3476","3233"
"4451","27913"
"4800","5496"
"31903","77941"
"85320","88040"
"17743","80333"
"7740","68956"
"14530","16132"
"23372","91643"
"8888","39905"
"12812","42729"
"45096","66168"
"8994","21297"
"7614","11015"
"6268","8000"
"60518","19258"
"43520","21795"
"1168","12445"
"87480","86055"
"79986","81608"
"80765","86056"
"80402","81092"
"33442","49144"
"1840","7932"
"26916","34028"
"385","61516"
"8414","76539"
"344","20785"
"19003","34116"
"16610","16578"
"9730","19003"
"15160","24318"
"3376","74500"
"19739","77563"
"1751","92163"
"41850","49937"
"15299","34931"
"693","6580"
"36345","61577"
"4677","13391"
"10755","20965"
"3132","79216"
"9005","22060"
"18912","92380"
"25300","45284"
"86944","90875"
"87717","86057"
"7043","4088"
"60974","43623"
"345","4962"
"24096","8898"
"8642","77980"
"9677","34034"
"59752","77525"
"6298","53684"
"14093","41189"
"1961","71089"
"21950","48549"
"56638","34889"
"25788","77759"
"86704","86058"
"7247","69434"
"50414","60505"
"2057","49665"
"27858","83540"
"12574","19945"
"7545","11086"
"29140","4753"
"462","58288"
"28394","17551"
"75273","33872"
"11279","5351"
"32252","10748"
"45271","67386"
"52421","55589"
"29752","29190"
"5391","5870"
"1193","46262"
"65404","69507"
"20659","49162"
"87694","86059"
"9711","60212"
"2249","78089"
"53155","51237"
"52063","51684"
"23368","34148"
"368","16445"
"16004","21775"
"33076","48782"
"41319","60472"
"15643","14366"
"91099","19240"
"9007","59294"
"24064","75695"
"42597","73725"
"6268","36671"
"2036","2035"
"8780","60451"
"4450","22608"
"26394","43499"
"26394","4626"
"15161","43429"
"53498","51311"
"9678","40971"
"34225","279"
"4333","47184"
"25788","30676"
"3489","46183"
"54347","69946"
"24184","64206"
"7409","20977"
"86405","86060"
"23066","7144"
"8388","49051"
"6157","13459"
"42597","68117"
"77659","79225"
"13059","64320"
"50184","4235"
"28901","28900"
"46613","80126"
"51968","61717"
"6268","62045"
"65527","55745"
"52187","51645"
"6328","19692"
"17732","27465"
"51307","51476"
"1244","88994"
"35897","62018"
"37894","50043"
"51307","51491"
"1978","46712"
"53031","51724"
"26394","14012"
"76502","89637"
"13038","17099"
"25811","24539"
"6596","92008"
"25183","49025"
"8275","40342"
"385","75710"
"18943","69247"
"3859","76316"
"9078","78934"
"29627","42056"
"4535","62495"
"90090","69833"
"9874","10354"
"12623","13180"
"10647","55560"
"42615","80257"
"343","12470"
"6393","6696"
"3003","27212"
"7264","59149"
"5410","25480"
"25303","14746"
"69233","69837"
"6328","35194"
"32690","35308"
"10555","54939"
"9887","58350"
"36376","6010"
"19870","76613"
"55645","55641"
"52912","94091"
"35897","47788"
"35086","62456"
"24234","78895"
"7409","2782"
"52991","51524"
"14062","15820"
"46613","78160"
"8930","58654"
"52703","62891"
"67091","74048"
"21294","7864"
"296","9957"
"1000","93071"
"52558","51541"
"48942","75346"
"61410","72037"
"8414","84119"
"4326","83530"
"27441","63497"
"21402","27724"
"67982","16818"
"13254","43607"
"3415","47859"
"11623","55792"
"6265","2008"
"1200","7008"
"1204","33483"
"31764","36370"
"5240","12330"
"36085","29495"
"8438","8378"
"47198","36032"
"8977","41909"
"16123","50202"
"22934","24657"
"14414","64322"
"25788","78169"
"7208","24148"
"26609","43048"
"59752","77565"
"29668","78904"
"9479","21663"
"410","4646"
"29089","12831"
"33266","64314"
"13250","28205"
"367","410"
"6126","80318"
"21977","92122"
"86885","86061"
"24832","3743"
"21397","76611"
"318","13983"
"11350","74236"
"11910","21706"
"10246","10670"
"3438","19903"
"17327","2025"
"76502","89221"
"1681","73076"
"14271","34780"
"24234","25200"
"74842","7943"
"15824","67792"
"86531","86062"
"31982","46475"
"44587","60904"
"36251","34979"
"8982","13552"
"9549","76330"
"18247","68628"
"24198","16491"
"44022","85795"
"8642","40695"
"28606","31116"
"52373","51515"
"42921","10248"
"87549","86063"
"25788","46446"
"6271","68203"
"49468","51420"
"52417","51323"
"8304","70182"
"25755","24213"
"8782","49960"
"60695","6103"
"7129","67438"
"34290","68766"
"87895","86064"
"78130","88600"
"7129","83930"
"1876","5432"
"426","44718"
"8977","14839"
"4729","30424"
"4736","63811"
"6148","4880"
"13193","6872"
"24137","37242"
"19963","21672"
"39806","35953"
"25788","25933"
"55643","56070"
"3955","50365"
"12257","91931"
"40282","85446"
"76502","89222"
"6298","46193"
"26394","4731"
"29897","92681"
"90090","70118"
"76506","86065"
"426","902"
"14715","56326"
"24446","70046"
"29923","27433"
"20952","73754"
"48674","23452"
"16572","16610"
"16723","89471"
"8782","4612"
"9722","9988"
"12278","61424"
"43468","62961"
"7075","39663"
"49958","58066"
"2057","30742"
"8414","85632"
"25651","91716"
"7423","28824"
"52235","54803"
"38980","90866"
"25220","30136"
"2144","43821"
"24800","20071"
"23485","42281"
"8897","78132"
"55643","53808"
"82678","21453"
"10207","77944"
"15450","17636"
"8604","77096"
"8173","7256"
"1840","31566"
"25187","19973"
"8878","2198"
"52909","60985"
"14550","10536"
"34995","1069"
"87717","86066"
"12263","33072"
"76502","89625"
"31982","63834"
"31277","66072"
"25755","67499"
"1919","5380"
"18761","26504"
"7409","2827"
"43914","4758"
"43828","87612"
"821","921"
"53811","61564"
"17070","16004"
"42714","50629"
"61410","73220"
"29383","32160"
"44053","25245"
"17051","17105"
"17467","2341"
"68428","63023"
"1556","91541"
"8502","8485"
"8556","44639"
"23256","24876"
"8377","3926"
"13961","31156"
"87510","86067"
"13961","31268"
"8976","74076"
"51985","55405"
"12263","34591"
"4785","19586"
"3368","10261"
"5578","9554"
"87350","86068"
"1907","3057"
"7210","19032"
"79902","80396"
"86799","86069"
"26405","27220"
"9968","9886"
"4318","42482"
"18451","22151"
"50673","51579"
"60657","81731"
"50463","72597"
"16000","26863"
"52328","51630"
"51307","53809"
"18943","23438"
"29176","2089"
"80512","80078"
"4564","64882"
"70156","77393"
"20266","28177"
"24096","50828"
"37876","94196"
"4400","4432"
"25310","25098"
"22315","66088"
"32304","75285"
"86555","86070"
"10755","14213"
"76524","94164"
"87694","92576"
"2527","64954"
"4677","66342"
"1165","5774"
"7314","19791"
"29250","5828"
"36045","80358"
"8982","60436"
"9673","43796"
"88601","86071"
"2869","85352"
"28806","70517"
"87661","86072"
"456","47936"
"12263","39210"
"24066","20037"
"16632","4186"
"34487","58732"
"33830","33756"
"61001","5852"
"20004","59566"
"86799","86073"
"4862","50612"
"47481","70255"
"9551","14951"
"10794","20553"
"86704","88605"
"2184","79281"
"47622","47623"
"47622","72997"
"88601","86074"
"17743","66998"
"87330","86075"
"56299","47089"
"2311","57254"
"76502","89223"
"33543","32044"
"60695","30370"
"55446","329"
"10489","31122"
"9106","40693"
"86885","86076"
"84430","84492"
"27924","33457"
"24403","32567"
"15518","15932"
"28806","5269"
"1751","45954"
"13968","17292"
"16000","6124"
"7598","19649"
"49219","25876"
"77740","45920"
"27453","73710"
"25374","24465"
"12257","62728"
"1000","21798"
"54374","51609"
"9834","10137"
"7475","10875"
"6263","30124"
"7462","42268"
"20681","63059"
"18567","83640"
"51308","62597"
"66235","67460"
"9832","10050"
"19161","56937"
"4783","60092"
"43473","59420"
"10787","12642"
"703","36325"
"24903","24253"
"25300","45362"
"6157","14638"
"7257","7295"
"23485","22072"
"9834","10421"
"87903","86077"
"364","16477"
"52128","51296"
"74842","34812"
"63803","89444"
"3489","26450"
"45271","76328"
"1397","23354"
"22026","70427"
"1318","2450"
"15858","39140"
"86704","86078"
"24775","28602"
"86531","86079"
"15145","4149"
"39535","44781"
"1214","5650"
"25311","87978"
"51839","51404"
"69397","84493"
"45156","68256"
"1248","16996"
"58825","60030"
"1974","12867"
"9022","28235"
"52909","51358"
"51839","75279"
"44631","84338"
"42909","40487"
"15895","72481"
"8168","17931"
"52128","51613"
"16111","69088"
"17477","65609"
"4202","13546"
"60518","7862"
"52106","51682"
"4041","54975"
"1840","5290"
"3081","8736"
"27672","23545"
"49396","71710"
"45288","91899"
"28100","70685"
"12263","40258"
"10526","10456"
"10427","62341"
"34889","40158"
"43468","19477"
"23256","93995"
"4763","15000"
"3489","39391"
"1211","43060"
"422","42767"
"88947","82540"
"8094","30775"
"6268","8058"
"4418","83850"
"6537","92811"
"492","12772"
"7320","44758"
"55838","12617"
"5019","38795"
"20593","15338"
"7672","64267"
"1152","33137"
"36085","29637"
"4435","29460"
"88666","86080"
"52518","51614"
"1429","14076"
"25788","45747"
"51681","51245"
"84428","84494"
"24066","28356"
"47931","66259"
"2631","32566"
"76502","89721"
"45483","17612"
"7302","39302"
"45096","2259"
"29038","26220"
"8420","57202"
"3990","74848"
"28359","72708"
"3489","55174"
"4730","8155"
"3368","21131"
"76935","77490"
"9051","9144"
"29148","72719"
"7075","9205"
"6328","80998"
"52187","51749"
"86885","86081"
"2310","84815"
"19152","18409"
"29038","64613"
"17008","17465"
"91099","79068"
"4730","5376"
"20943","64995"
"5958","14884"
"36627","71217"
"33636","88919"
"87661","86082"
"21977","21321"
"10121","64404"
"24775","66255"
"3955","65591"
"61410","54668"
"8782","66857"
"44053","92503"
"9071","60265"
"6560","74959"
"3047","3065"
"4999","18927"
"1271","54689"
"1429","53735"
"5578","15435"
"13656","13545"
"11667","38713"
"85205","85202"
"61489","29175"
"24234","74367"
"30148","66992"
"11323","82586"
"2920","75062"
"10827","91729"
"52991","51531"
"38198","42096"
"11365","8128"
"10126","89399"
"9968","67366"
"29467","20599"
"71541","84685"
"13395","63677"
"1214","5817"
"80765","88606"
"9842","2100"
"9905","10017"
"27126","30660"
"24410","84688"
"2900","39361"
"2256","5103"
"69658","82676"
"71539","84684"
"38771","29518"
"10745","47118"
"4495","78885"
"78264","74677"
"10099","40763"
"26939","80815"
"30148","28591"
"46921","51636"
"84428","84495"
"6704","63403"
"73289","66825"
"6965","57264"
"9730","40429"
"13705","33132"
"8633","21971"
"11791","68171"
"9551","13544"
"79926","81097"
"54911","45214"
"20968","72866"
"54347","74572"
"7637","23805"
"8414","84999"
"13059","53818"
"27043","30595"
"1689","32386"
"11098","67558"
"7325","21906"
"13712","49192"
"50050","27049"
"15585","43099"
"6308","17916"
"62629","62982"
"29752","31618"
"39593","31494"
"51708","58543"
"12623","73682"
"7415","14303"
"273","596"
"8888","42433"
"29146","80769"
"33421","75787"
"23368","28758"
"24410","72114"
"3557","3462"
"27","3559"
"22254","64996"
"24832","39677"
"8992","10199"
"21905","85019"
"56299","22086"
"41314","54115"
"1356","36374"
"6298","60396"
"66211","67629"
"34487","60569"
"6268","7933"
"1204","35522"
"385","543"
"54347","54393"
"88601","86083"
"12623","19377"
"817","16695"
"17291","78436"
"9049","34556"
"23016","83130"
"12263","69982"
"7390","89823"
"8414","85605"
"31982","79117"
"15585","27956"
"5460","64940"
"3443","59146"
"1261","8840"
"12627","56977"
"74842","38426"
"80407","80575"
"8353","42507"
"21446","67246"
"2630","19456"
"13250","14505"
"39072","55855"
"6268","8099"
"15585","15737"
"9088","39433"
"49219","24925"
"25788","31375"
"16045","23863"
"25651","67989"
"70545","49430"
"1219","56662"
"571","16893"
"6268","22097"
"28764","5427"
"6298","75150"
"26394","22939"
"48873","51735"
"25310","63712"
"26166","22823"
"382","30309"
"8982","94007"
"28455","49075"
"6311","35008"
"21413","61963"
"3359","57664"
"1915","4324"
"16843","16880"
"26394","14013"
"40314","77195"
"11809","19674"
"14414","65959"
"7635","79188"
"1232","41676"
"67385","5860"
"13952","38534"
"2908","2922"
"8726","39580"
"52128","55605"
"817","79613"
"8157","65191"
"76502","89224"
"86105","86084"
"12257","27670"
"86704","89661"
"17000","66427"
"34","83"
"29178","38792"
"2184","79694"
"14087","14090"
"51839","83626"
"14257","16604"
"52417","51326"
"7327","85776"
"17635","24017"
"17632","19921"
"18705","65985"
"40072","13650"
"43468","25695"
"34","134"
"7273","245"
"10699","4887"
"8283","69458"
"7633","20465"
"29089","55901"
"86405","86085"
"86170","88671"
"25989","10313"
"84387","84496"
"1214","6932"
"1561","46502"
"86329","86086"
"26939","47069"
"34850","63933"
"86531","89032"
"24669","24667"
"16606","62784"
"11179","2218"
"5687","31642"
"9551","26995"
"7409","2768"
"11436","15674"
"4098","34334"
"49290","68230"
"33490","82894"
"7538","59720"
"16741","24055"
"76502","89225"
"86814","86087"
"88601","86088"
"87661","86089"
"79925","80576"
"8262","8348"
"8190","2999"
"8193","72605"
"10120","54979"
"2103","9250"
"51681","51445"
"53147","51753"
"20509","47370"
"706","9028"
"38762","64225"
"6352","80428"
"40314","38769"
"20004","27247"
"3391","21108"
"40893","27537"
"86671","89033"
"85141","85140"
"10207","20799"
"8414","84059"
"4424","4334"
"5014","69917"
"15518","26571"
"10121","56145"
"29178","29075"
"5106","48307"
"10786","34887"
"6311","69953"
"16123","6762"
"19921","15968"
"31170","77654"
"1919","9546"
"86799","89034"
"8962","42453"
"9551","90745"
"53272","51264"
"15247","16022"
"24619","35976"
"46","41368"
"7102","13919"
"38865","41539"
"33724","63602"
"769","38802"
"25788","35990"
"8977","24181"
"43828","57792"
"365","34770"
"28235","32507"
"10971","83343"
"79951","81098"
"24446","24054"
"2249","64964"
"21977","50672"
"21977","22951"
"1886","47427"
"29164","29301"
"6938","6379"
"59752","75719"
"43755","83180"
"31982","63159"
"7258","53666"
"53650","67763"
"8956","68310"
"52246","51379"
"33046","91053"
"9022","93345"
"21877","19144"
"19003","94181"
"734","90029"
"6961","13450"
"29176","2090"
"9678","42458"
"51839","83066"
"40314","28459"
"43914","47661"
"29383","53554"
"9678","43603"
"2300","61511"
"29187","50326"
"7235","11045"
"17533","14458"
"4435","4319"
"27774","85594"
"51228","66948"
"18745","70219"
"25755","66639"
"1629","73901"
"384","40307"
"29682","29446"
"47970","17217"
"87330","93461"
"2529","8969"
"32413","58317"
"39521","93836"
"30795","42342"
"68122","15289"
"52853","51646"
"17189","27680"
"45288","26936"
"27467","2103"
"65554","90536"
"4414","78424"
"3785","50536"
"3867","3309"
"85320","69281"
"8414","59020"
"42099","78076"
"15987","67211"
"26913","27020"
"399","17935"
"9053","9267"
"43167","69616"
"34850","34851"
"7456","9989"
"76681","23383"
"39593","13806"
"2397","4513"
"10754","15584"
"7273","19516"
"8414","85276"
"6746","22385"
"10758","26312"
"45483","13543"
"4098","13850"
"35802","28896"
"2581","7201"
"13395","65558"
"28901","66517"
"61410","74064"
"84466","84497"
"73289","61805"
"32252","26036"
"28373","69348"
"4535","73541"
"11152","61491"
"55063","9172"
"12257","6011"
"9053","92359"
"12257","39394"
"4036","77687"
"8275","8287"
"23016","67526"
"15161","19324"
"16411","92776"
"10740","72275"
"51293","51262"
"84603","84498"
"74928","16957"
"58359","23112"
"86955","86090"
"4943","49451"
"61410","72028"
"44122","58485"
"31149","79990"
"2103","74891"
"4441","4430"
"10071","2064"
"8398","19739"
"51952","85368"
"13208","69945"
"51632","51591"
"10207","46511"
"1204","5607"
"1356","62594"
"6965","69062"
"14456","81048"
"24096","16700"
"33648","33830"
"14674","31824"
"6560","74528"
"33498","7033"
"26909","80628"
"6311","67511"
"7133","49026"
"10753","68845"
"28535","63296"
"49117","77847"
"7419","6584"
"28235","2128"
"26508","39904"
"11473","4260"
"7242","15565"
"12471","94212"
"4349","21654"
"16741","25307"
"29558","29732"
"72196","10231"
"13059","12835"
"6298","6808"
"52853","51729"
"26409","39589"
"20247","75339"
"2566","3039"
"11272","56217"
"7232","26383"
"2063","50652"
"6811","15611"
"8356","6252"
"87661","86091"
"68122","15407"
"53308","51747"
